lon,lat,sedimentation_rate
-133.5,10.5,0.156635753228329
131.5,-50.5,0.324702530633658
-0.5,-49.5,0.335874559823424
2.5,75.5,1.37678242754191
-178.5,-68.5,0.653514405712485
164.5,-4.5,0.130306332721375
84.5,19.5,1.76258129067719
178.5,61.5,2.14270758442581
-98.5,-7.5,0.268022558884695
-173.5,-35.5,0.103076759842224
-102.5,-48.5,0.27545660850592
5.5,-52.5,0.269435491645709
-97.5,-26.5,0.191383194760419
-122.5,-66.5,0.551682256627828
-0.5,-5.5,0.331927178194746
-133.5,-33.5,0.183564698090777
-25.5,33.5,0.275304191745818
-140.5,43.5,0.168734288308769
-104.5,-14.5,0.253451580647379
-80.5,-26.5,0.153290849993937
42.5,-45.5,0.27762379613705
-140.5,-69.5,0.672414142172784
178.5,53.5,0.920119287911803
-16.5,-37.5,0.316842546453699
-109.5,8.5,0.38688350468874
-4.5,-67.5,1.23989419080317
-28.5,38.5,0.351741531630978
122.5,-44.5,0.472936546429992
10.5,-41.5,0.367820292012766
131.5,3.5,0.998436822555959
-178.5,70.5,2.03343550674617
95.5,-46.5,0.342348328558728
127.5,-1.5,1.58012215979397
-176.5,51.5,0.926175969652832
2.5,66.5,1.78520905319601
49.5,-47.5,0.216903616092168
170.5,6.5,0.105194078059867
150.5,-61.5,0.827569456305355
-173.5,-60.5,0.332907045958564
-37.5,-75.5,1.8623664509505
-88.5,-27.5,0.158887371071614
-118.5,-70.5,1.65478105191141
25.5,-57.5,0.333085190504789
78.5,75.5,1.72096595633775
43.5,-68.5,2.23340839147568
1.5,-69.5,2.01862095855176
110.5,-44.5,0.446940044639632
-39.5,15.5,0.236794716329314
-87.5,13.5,2.10818089544773
-3.5,73.5,1.0905402014032
4.5,-46.5,0.231803700444289
-178.5,-62.5,0.384436920285225
-17.5,61.5,1.33897992782295
104.5,-60.5,1.05730968061835
133.5,-11.5,1.70990370679647
39.5,65.5,2.31166835874319
57.5,-35.5,0.180444709258154
-139.5,-75.5,2.01224558986723
-132.5,-44.5,0.144824953167699
-38.5,62.5,1.78958277683705
-173.5,46.5,0.127906008856371
-110.5,6.5,0.385414139600471
-109.5,9.5,0.368768320186064
1.5,-47.5,0.265441864030436
79.5,-26.5,0.189098849659786
-19.5,-2.5,0.291798234684393
-80.5,-39.5,0.196541877812706
151.5,-61.5,0.768526922911406
-22.5,42.5,0.429004285251722
75.5,77.5,1.38412870001048
117.5,13.5,1.86842249240726
105.5,-25.5,0.812497397419065
-100.5,-68.5,1.21555803343654
-25.5,-14.5,0.283573957858607
-134.5,38.5,0.163738950504921
161.5,-28.5,0.796340755186975
-37.5,27.5,0.241728281253018
-39.5,22.5,0.22746401373297
-137.5,-3.5,0.151281899889
4.5,41.5,2.13838717900217
-61.5,32.5,0.334382377332076
-177.5,-55.5,0.281054264632985
141.5,13.5,0.389150169212371
-82.5,-48.5,0.284808280412108
-84.5,58.5,1.74227263778448
146.5,55.5,1.52640731539577
79.5,-34.5,0.220674686715938
132.5,16.5,0.194801628822461
-88.5,-24.5,0.190366728929803
-139.5,19.5,0.105508785054553
-83.5,13.5,2.09159147925675
-113.5,-13.5,0.21943288447801
-110.5,-74.5,2.66491156071425
-1.5,-1.5,0.484803109429777
149.5,9.5,0.0982109704636969
-177.5,-48.5,0.220078771235421
-163.5,76.5,1.24635885003954
-87.5,-51.5,0.286498892819509
-150.5,42.5,0.149222963955253
66.5,-9.5,0.295066158287227
-172.5,-16.5,0.204094249056652
22.5,63.5,2.026476431638
127.5,-56.5,0.538894790224731
-37.5,3.5,0.410807668231428
-9.5,-32.5,0.293844874249771
132.5,4.5,0.27222468634136
135.5,5.5,0.191210783668794
-143.5,-12.5,0.116600560431834
124.5,-59.5,0.819116132333875
-168.5,22.5,0.111270725028589
-59.5,-39.5,2.12857918813825
-92.5,61.5,2.21371278166771
55.5,-8.5,0.529949902556837
-7.5,-45.5,0.2651063259691
-177.5,43.5,0.103943297290243
-114.5,5.5,0.196419612620957
-143.5,-65.5,0.452746549854055
-118.5,31.5,1.00583559833467
-114.5,20.5,0.270848831860349
-137.5,47.5,0.181661016540602
77.5,-41.5,0.326041190419346
-61.5,-40.5,2.48062959872186
5.5,-41.5,0.285055109998211
6.5,-54.5,0.259596679825336
14.5,-53.5,0.310557777993381
124.5,-54.5,0.416766211856157
-164.5,-35.5,0.107756713987328
115.5,-20.5,1.9019793253392
4.5,-51.5,0.271464727120474
-152.5,-76.5,1.80570886004716
58.5,13.5,0.916759367100894
-131.5,20.5,0.14037880464457
90.5,77.5,1.77221838384867
-7.5,75.5,1.50572811253369
43.5,-62.5,1.27666804473847
-138.5,-42.5,0.11735966836568
-45.5,34.5,0.399109470890835
150.5,-64.5,1.86166737694293
-142.5,31.5,0.127611245261505
-97.5,9.5,0.189002312254161
167.5,-34.5,1.39493762981147
12.5,-56.5,0.311586365569383
-56.5,-50.5,0.97251363331452
132.5,-7.5,1.64251553360373
-129.5,47.5,0.218603032408282
146.5,-15.5,1.87697261571884
164.5,37.5,0.124358659377322
-49.5,55.5,1.14650523755699
167.5,-45.5,2.4602476041764
13.5,43.5,1.84717518277466
42.5,-23.5,2.00830446556211
80.5,-20.5,0.161611824296415
-158.5,19.5,0.10171250323765
8.5,0.5,2.39833514206111
106.5,-1.5,2.08356534130871
38.5,-67.5,1.93269655574113
42.5,-15.5,1.77587266080081
177.5,77.5,2.01427424326539
-38.5,18.5,0.247114832745865
-138.5,9.5,0.140899966936558
-71.5,18.5,1.54736684635282
50.5,-66.5,2.47374153696001
141.5,46.5,1.83286122046411
36.5,-28.5,1.01369468029588
40.5,16.5,4.67044115066528
96.5,-40.5,0.353770097717643
-153.5,-68.5,0.432677246863022
93.5,-54.5,0.47845728113316
-76.5,25.5,1.49587192572653
103.5,-40.5,0.379067641915754
-59.5,22.5,0.305008026771247
-37.5,-48.5,0.32473640749231
-151.5,58.5,2.18556472100317
-109.5,-73.5,1.94686511531472
-134.5,47.5,0.218265966395848
56.5,-18.5,0.53452531574294
-155.5,-38.5,0.117201554530766
43.5,72.5,1.48134620394558
-174.5,-75.5,1.4017540961504
-135.5,22.5,0.140772113809362
64.5,24.5,2.20446405000985
-36.5,29.5,0.296872953185812
74.5,71.5,2.42900755256414
178.5,-81.5,1.47293915506452
36.5,-57.5,0.375937524950132
95.5,77.5,2.00626696459949
58.5,-5.5,0.280508334981278
-145.5,81.5,0.654458184726536
14.5,-39.5,0.850281328894198
116.5,15.5,1.51830923277885
-100.5,-20.5,0.200341295567341
-121.5,30.5,0.850550131872296
68.5,-64.5,2.05931323580444
35.5,34.5,1.97866023518145
-115.5,12.5,0.220592381083407
92.5,-52.5,0.352052389644086
177.5,38.5,0.109223685285542
1.5,-32.5,0.306688423734158
-92.5,-34.5,0.201267117518
-42.5,63.5,2.66938284039497
-118.5,77.5,1.44022377207875
-138.5,28.5,0.127572973724455
84.5,-31.5,0.26978028472513
-1.5,-63.5,0.450516876298934
-122.5,81.5,1.88735069241375
88.5,-47.5,0.329173257341608
-100.5,6.5,0.235962026636116
-111.5,-55.5,0.349960784660652
-35.5,-61.5,0.51599316066131
-90.5,-12.5,0.189651153050363
-124.5,-26.5,0.223355134949088
-104.5,75.5,1.7769179539755
-19.5,11.5,1.27672997768968
-43.5,12.5,0.306193716824055
-65.5,27.5,0.399526761611924
107.5,18.5,2.04116385430098
50.5,12.5,2.13674060069025
-19.5,16.5,1.03567121550441
-120.5,70.5,2.25056800991297
90.5,15.5,0.728449318557978
166.5,-63.5,0.592404394410551
-31.5,43.5,0.402237375965342
147.5,-10.5,2.22806958481669
136.5,-62.5,1.61015684716403
149.5,31.5,0.112539360998198
-40.5,-27.5,1.84224371332675
65.5,76.5,1.44555501174182
-80.5,10.5,2.0633798558265
56.5,-52.5,0.239238943322562
-96.5,-66.5,0.686448533087969
60.5,-67.5,2.09963857196271
28.5,71.5,2.54249968566
4.5,64.5,1.7647739732638
1.5,-46.5,0.232889768085443
44.5,-31.5,0.623441010247916
-74.5,-34.5,1.67838798370212
154.5,52.5,2.11368873715401
-118.5,11.5,0.195313346921466
109.5,-57.5,0.655932759400457
40.5,81.5,0.583073997404426
79.5,-51.5,0.25131439906545
-177.5,-5.5,0.115416587505024
-69.5,35.5,0.838692823890597
91.5,19.5,1.6938631888479
66.5,-49.5,0.217360080569051
-108.5,-73.5,2.17211386188865
-108.5,71.5,1.97370164096355
71.5,-68.5,1.99639028869569
115.5,-5.5,2.02091690152884
-83.5,-71.5,2.0607435144484
-172.5,-80.5,1.67436373885721
-96.5,-20.5,0.205302421818487
-114.5,-3.5,0.211702092201449
-133.5,-53.5,0.222841408685781
-75.5,-65.5,1.19646009989083
-128.5,-56.5,0.295776000712067
-163.5,-21.5,0.105486862594262
139.5,-47.5,0.780995876993984
-78.5,-21.5,0.142751698149368
56.5,5.5,0.515579537022859
36.5,-31.5,0.620462640654296
-30.5,29.5,0.251083052717149
133.5,72.5,1.94856198504567
97.5,-8.5,0.257462495937943
75.5,-28.5,0.240122506511398
-158.5,25.5,0.113005815364886
-106.5,12.5,0.45112511725165
-48.5,50.5,1.54318776912987
95.5,75.5,2.22725979983807
-59.5,-60.5,0.762124720495194
-135.5,-15.5,0.148484075907618
-143.5,48.5,0.176450557773933
169.5,37.5,0.103114449302666
-81.5,-55.5,0.503303948789835
98.5,12.5,2.22841976210475
-82.5,-22.5,0.172620711964555
160.5,60.5,2.5495367590338
-116.5,8.5,0.1989839511225
-5.5,57.5,2.31862044893205
-130.5,17.5,0.160244235303253
-31.5,67.5,1.98474479839206
46.5,-30.5,0.679353368468583
-137.5,-21.5,0.163871023687534
98.5,-21.5,0.252133642788976
-126.5,77.5,2.2041134070605
-4.5,73.5,1.29716552328318
-176.5,-28.5,0.340296013746411
-171.5,-27.5,0.108661733975168
172.5,56.5,1.23053335119039
-48.5,-56.5,0.446219695731998
135.5,75.5,1.60976953338832
-85.5,-53.5,0.260775559581816
-175.5,-41.5,0.460428913356736
-28.5,-63.5,0.306458299746737
-79.5,11.5,1.64501881226897
7.5,-49.5,0.271466095000505
-128.5,-41.5,0.143120516440831
44.5,-41.5,0.352545379428193
103.5,-41.5,0.411174638429657
90.5,9.5,0.350157381035388
46.5,-3.5,0.818259955849499
126.5,18.5,1.17476109880954
-176.5,-19.5,0.246561481617391
121.5,30.5,2.01725936494768
125.5,7.5,1.11265701707453
-59.5,39.5,0.926575681660324
-125.5,-63.5,0.370724883396179
-141.5,-71.5,0.980349141173065
-162.5,-29.5,0.108166081190575
-49.5,-30.5,2.16881837695837
-140.5,-75.5,2.23151315003634
68.5,10.5,0.462359137600288
-178.5,-60.5,0.291115982690826
-141.5,-51.5,0.170878760400228
112.5,15.5,1.44144974183291
-176.5,4.5,0.135211768792942
169.5,40.5,0.117844181659166
88.5,-6.5,0.257407227763906
39.5,-39.5,0.261038396274671
-152.5,-19.5,0.114532871521078
-93.5,29.5,2.42271204479039
-179.5,-78.5,1.67302030604333
-111.5,-41.5,0.222805654630065
-74.5,-20.5,0.979969510808587
163.5,13.5,0.0651848022243939
-10.5,-35.5,0.238629872910678
159.5,75.5,1.46675319410861
177.5,53.5,0.930315291043371
92.5,-13.5,0.213406776310876
84.5,14.5,1.43750896677375
69.5,-2.5,0.398319971282035
56.5,-53.5,0.320014049066231
-177.5,72.5,1.24752672854811
33.5,-34.5,0.765808392316103
-156.5,12.5,0.0991494889603928
-149.5,24.5,0.129049789393321
-41.5,58.5,1.14069203846157
-175.5,53.5,0.808280427008867
151.5,-64.5,1.83999969158322
163.5,-6.5,0.108893029391766
-28.5,-47.5,0.215295498492196
-39.5,-60.5,0.738265924155712
-164.5,-34.5,0.105311388324481
-16.5,56.5,1.27416336908937
-8.5,2.5,1.11728475894779
-142.5,27.5,0.131913009681739
178.5,54.5,1.01514311973006
99.5,13.5,2.99096293747425
-134.5,32.5,0.173449865542352
-164.5,-14.5,0.117030504043214
-59.5,18.5,0.556064012926072
174.5,-29.5,0.358709105057642
-23.5,-5.5,0.306994712445885
-38.5,-51.5,0.407611223636195
-179.5,-17.5,0.322862586472183
-22.5,-23.5,0.249994045589119
127.5,80.5,1.18086102884263
48.5,-22.5,2.0401447545737
63.5,78.5,1.13550457172096
90.5,-39.5,0.32679591095075
-17.5,82.5,2.35718046315014
-86.5,-31.5,0.185039971256629
9.5,-61.5,0.376140524167568
-162.5,-50.5,0.183649899554439
4.5,65.5,1.62971997633576
-101.5,-1.5,0.25916492450051
138.5,29.5,0.943607883527875
-63.5,30.5,0.318794831400737
-133.5,26.5,0.145068377605639
-61.5,-47.5,1.58831325825304
-169.5,-35.5,0.119038624688983
-166.5,-37.5,0.117252093332354
141.5,8.5,0.101437806733884
110.5,-13.5,0.983496196568012
-159.5,36.5,0.0967454907367937
70.5,11.5,0.759043323341757
-79.5,69.5,2.15716590173543
-124.5,-22.5,0.261629262240604
-14.5,-12.5,0.361554877599701
-29.5,70.5,2.23057088442147
58.5,3.5,0.398880511056632
151.5,-39.5,1.37452641502023
-95.5,-31.5,0.183496566023678
40.5,-18.5,1.50185765232891
14.5,-69.5,2.3981190752238
10.5,55.5,2.00867000967264
107.5,-53.5,0.415116373915225
-69.5,-53.5,1.90957100130618
-140.5,-50.5,0.136280970764346
-16.5,32.5,0.805107469204813
-15.5,79.5,2.31867376714945
-30.5,67.5,1.81337783578783
-108.5,66.5,2.71614827215672
-154.5,-27.5,0.0994361980701797
-139.5,76.5,1.20324664749205
-148.5,-61.5,0.381236575776711
-102.5,-50.5,0.294234807370231
-170.5,-32.5,0.108610787719954
-59.5,48.5,2.04190844669938
-151.5,-46.5,0.128237370518036
124.5,-3.5,2.04372452571988
-12.5,62.5,1.26392918173224
-121.5,-38.5,0.201854010811076
28.5,78.5,0.911801354959607
168.5,76.5,0.936636584810913
-112.5,-64.5,0.447853148216382
-172.5,-31.5,0.105636536318343
144.5,27.5,0.112475798232481
-31.5,-33.5,0.34504002542235
-173.5,-71.5,0.852190481964499
144.5,-3.5,1.0856332955882
-46.5,-34.5,0.81915344344452
-161.5,-62.5,0.398513657273725
121.5,-2.5,2.05126358196139
-143.5,-62.5,0.440336007159203
67.5,-20.5,0.344890519045293
-160.5,-9.5,0.108923712105025
-93.5,-47.5,0.175048277014866
178.5,13.5,0.114700000267476
-30.5,-52.5,0.223407638259232
60.5,18.5,1.22193107381463
-110.5,79.5,1.4572290237993
65.5,-10.5,0.287634902633727
72.5,-1.5,0.354884250555187
-21.5,59.5,1.56742299441248
-12.5,-20.5,0.29951668693684
-85.5,29.5,2.23417184315622
23.5,77.5,1.15211796946824
8.5,68.5,1.99613207951188
138.5,78.5,1.41030596569181
173.5,-4.5,0.123970399727114
-139.5,16.5,0.12418205733411
74.5,13.5,1.83399999514222
-13.5,-11.5,0.343317951774225
170.5,33.5,0.11295554577373
161.5,73.5,1.46261986810714
43.5,-41.5,0.317768950480968
-90.5,8.5,0.307398266158998
-0.5,-21.5,0.256595289101824
39.5,-23.5,1.23230647295713
-27.5,-68.5,0.767044431995601
154.5,9.5,0.0915745549718849
-34.5,-62.5,0.427932245656848
34.5,-45.5,0.310745905153453
110.5,-38.5,0.745699682738632
139.5,72.5,2.59273988194764
75.5,-60.5,0.995353679172695
-168.5,-73.5,0.928931985981762
169.5,-59.5,0.323608634062111
-52.5,-36.5,1.72037922311574
49.5,-25.5,1.14396878052503
-164.5,-26.5,0.125617938465439
-61.5,12.5,1.98158738203347
-46.5,57.5,1.09569053165615
61.5,2.5,0.342361017828807
159.5,-23.5,1.19285215623677
-123.5,-42.5,0.179432143340819
-80.5,59.5,2.07614805549383
170.5,0.5,0.118374533485621
49.5,-35.5,0.309643830405548
-116.5,-26.5,0.23223647440318
-110.5,-58.5,0.273703481070697
-104.5,70.5,2.06225318834186
-61.5,48.5,1.69568625278771
132.5,-8.5,1.62798387464136
-112.5,16.5,0.527836906258017
-50.5,-38.5,1.57051405403763
-99.5,14.5,0.387174426577985
50.5,-18.5,1.6090648714453
-79.5,-43.5,0.247613206738606
-124.5,-54.5,0.249031640123576
-6.5,33.5,2.22309888340533
-25.5,-41.5,0.288431561784819
-175.5,-81.5,1.55096524395049
96.5,17.5,2.27738101966679
-19.5,-69.5,1.03692628908902
-169.5,-7.5,0.106465755379759
-136.5,31.5,0.130594489746727
-155.5,14.5,0.101874029496685
162.5,-35.5,0.838276348076761
152.5,24.5,0.10664168803487
-143.5,-58.5,0.351561378920451
-36.5,-64.5,0.386567960958928
-152.5,-58.5,0.319437414873391
-163.5,-9.5,0.116923278255854
3.5,-13.5,0.413357047364116
95.5,-61.5,1.60396401770413
-127.5,-28.5,0.21895466488786
-60.5,14.5,1.3589586596936
34.5,-69.5,1.97927164845169
-161.5,-16.5,0.107348059827928
-135.5,-49.5,0.159251008881256
-143.5,-55.5,0.267419934971258
49.5,-3.5,0.501533213537186
-109.5,-71.5,1.78470893297344
5.5,42.5,1.7936829244718
14.5,-51.5,0.291097996523604
-108.5,8.5,0.372951588360593
-158.5,-11.5,0.109005006379448
-81.5,-54.5,0.696794071700424
97.5,-0.5,1.7885840497911
42.5,12.5,1.94760551676154
-10.5,-2.5,0.508219585753977
-75.5,27.5,1.02928443811834
118.5,20.5,1.62341760005802
-169.5,65.5,2.33723130077124
-39.5,-52.5,0.480882736155763
-15.5,78.5,2.42797378450632
128.5,-12.5,1.86450080946088
-141.5,-18.5,0.149640603922308
38.5,22.5,4.26281709223986
-61.5,-64.5,1.92642596084625
-140.5,49.5,0.199974689166993
38.5,-17.5,1.92992761731148
64.5,-9.5,0.300871295621619
-42.5,-51.5,0.514521263539791
77.5,-36.5,0.242561174673028
-40.5,34.5,0.364734092727304
-171.5,63.5,2.03634914942086
-109.5,-52.5,0.281808082945645
175.5,33.5,0.101087702205405
84.5,-20.5,0.170691098901443
-76.5,-63.5,0.785865180660039
146.5,13.5,0.110615117591806
177.5,-54.5,0.21770695457235
47.5,-26.5,1.37787393759936
99.5,-22.5,0.287295930320397
-70.5,-65.5,2.05963826738298
-94.5,-36.5,0.251948513323441
-35.5,-41.5,0.263164576608688
-150.5,-69.5,0.476182147394866
125.5,10.5,1.41006777994335
-26.5,-66.5,0.499401183333248
-137.5,-5.5,0.148859297041781
-97.5,-55.5,0.253915408393368
-171.5,-60.5,0.422902317950502
-176.5,61.5,1.90687808208168
-66.5,29.5,0.40777659160085
-55.5,-55.5,0.832221587188542
-157.5,31.5,0.103254649729934
-115.5,28.5,1.90806319005787
-16.5,-41.5,0.347335851984099
95.5,-34.5,0.317956204526126
-176.5,39.5,0.0898646612768062
-70.5,-72.5,2.01334455050528
-140.5,-39.5,0.126818442367949
79.5,71.5,2.4605889339
93.5,-33.5,0.250485463766381
106.5,-62.5,1.90909882076085
-24.5,4.5,0.303998036542907
-124.5,-21.5,0.229734316235408
76.5,-39.5,0.242272391915321
-81.5,3.5,0.672186783049256
-75.5,-46.5,1.33964221458882
-81.5,23.5,2.30226689018309
-119.5,-5.5,0.186132499948144
-79.5,-72.5,2.2682046983391
-149.5,58.5,2.30640638619661
45.5,74.5,1.11720839049667
90.5,-51.5,0.289546209387481
-130.5,-73.5,1.99880171567202
-21.5,-19.5,0.309466297039762
9.5,70.5,1.18015636689961
-145.5,20.5,0.109065309516154
-93.5,72.5,1.84041191823781
167.5,-27.5,0.805127201601863
60.5,24.5,1.79127673618495
176.5,-76.5,1.44111854024231
-120.5,-49.5,0.240902620134875
44.5,0.5,2.0520044490695
161.5,81.5,1.41956051811576
-48.5,56.5,1.04295543860644
44.5,12.5,1.4366990653798
121.5,73.5,2.38494318909943
-34.5,14.5,0.206106647965498
1.5,-31.5,0.275152502581477
-99.5,13.5,0.231940954108723
-169.5,-54.5,0.250896147917956
-14.5,-24.5,0.34487180528231
98.5,-34.5,0.342671206453815
-176.5,45.5,0.108810119854752
-28.5,55.5,0.83188567077741
62.5,-7.5,0.238542183069512
173.5,54.5,1.0560741648078
149.5,-21.5,1.9969695713371
-135.5,-21.5,0.191454746527597
-142.5,77.5,0.820372311864048
-24.5,-24.5,0.291653210297227
-153.5,21.5,0.0848043200676329
85.5,4.5,0.701645913068205
-7.5,67.5,1.61047768779099
152.5,-46.5,1.29689811728895
-102.5,-24.5,0.225353476707824
127.5,25.5,0.914641655981541
112.5,-51.5,0.32148027094081
-157.5,-61.5,0.303554610582069
175.5,-58.5,0.255948572885245
178.5,-80.5,1.52144569437951
-23.5,-52.5,0.243911272264086
70.5,-1.5,0.387032865546644
-162.5,20.5,0.113243935629725
147.5,-4.5,0.614735821727663
102.5,-33.5,0.403184705646709
174.5,-2.5,0.110715634946246
176.5,-60.5,0.271240976871923
-50.5,20.5,0.301368330838159
-55.5,53.5,1.89161335583776
-88.5,-58.5,0.232266029343009
-125.5,18.5,0.174968634382822
-47.5,-62.5,1.69231288600713
-60.5,-38.5,2.34305928461254
-171.5,21.5,0.118938507512212
-16.5,67.5,1.40092370565981
-65.5,82.5,2.21642153337598
-55.5,68.5,2.22247978672385
1.5,70.5,1.18404708337039
-101.5,-63.5,0.411980989156291
52.5,77.5,1.15062342956662
20.5,-62.5,0.508707656990737
43.5,-28.5,0.874798861332238
165.5,71.5,1.93262426182628
-5.5,5.5,2.86659994162619
-77.5,-12.5,2.33584851957858
-77.5,61.5,2.20684218220413
-127.5,48.5,0.41404931107536
154.5,16.5,0.0947977096075192
94.5,-60.5,1.07172527350485
34.5,-36.5,0.527181779034436
-146.5,-38.5,0.105775026895572
-142.5,40.5,0.173853797605261
54.5,-15.5,0.832158431876451
177.5,35.5,0.107411295175552
168.5,-58.5,0.290631491225213
-22.5,-41.5,0.317732628900558
8.5,-49.5,0.283399684121832
24.5,71.5,2.14665732346475
-162.5,35.5,0.100683209893759
-9.5,41.5,2.06448324024677
82.5,-55.5,0.265690236119553
8.5,4.5,1.61833770107478
58.5,-22.5,0.288573326542974
139.5,28.5,1.11043883953244
-43.5,-55.5,0.61412004288286
0.5,67.5,1.57174316700548
-5.5,-52.5,0.248698459472507
100.5,-37.5,0.348590518115088
-27.5,-8.5,0.513004255481064
105.5,-56.5,0.481448514619842
-160.5,6.5,0.124578829854727
10.5,-55.5,0.272602046607062
33.5,66.5,2.14458210393786
-154.5,-73.5,0.839161686599255
137.5,-32.5,1.87270995229483
-154.5,-48.5,0.104215250757989
129.5,-51.5,0.32411128631793
-167.5,44.5,0.102127785794437
-63.5,-68.5,2.09540501236916
-159.5,-71.5,0.641328399069607
86.5,-9.5,0.218077038880438
72.5,-3.5,0.322972831781954
-107.5,-4.5,0.250230426900089
176.5,0.5,0.108307169284672
179.5,-19.5,0.292310083750635
-103.5,72.5,2.45279236696661
-43.5,0.5,1.73320330213755
-175.5,-68.5,0.560342741664499
-147.5,21.5,0.116738781798631
-122.5,-30.5,0.277550978353247
-172.5,55.5,1.17968593258411
140.5,14.5,0.280470791039988
-29.5,49.5,0.430488842539489
40.5,20.5,5.32027613371611
-41.5,12.5,0.267881638137624
-70.5,-68.5,2.05887132324278
-43.5,-69.5,1.14965450484306
-110.5,-38.5,0.212167578865774
-125.5,-59.5,0.292522367089987
-164.5,61.5,2.50925892032683
-24.5,19.5,0.551617646124214
-29.5,28.5,0.26250522932969
-168.5,71.5,1.85538385994732
-19.5,-25.5,0.244137292611413
175.5,-22.5,0.343007617630065
-97.5,25.5,2.36473674885929
-179.5,-20.5,0.322353618685156
141.5,55.5,1.9442638149485
122.5,34.5,1.91009615082294
9.5,-69.5,1.99197116307914
1.5,4.5,1.85901974327862
123.5,-17.5,2.29399977251887
125.5,38.5,2.0198468118906
-65.5,-53.5,1.76304602064192
-40.5,-30.5,1.10013550147414
-108.5,4.5,0.313455529976636
-104.5,-55.5,0.261699431575835
-71.5,17.5,1.57695356756449
-53.5,-54.5,0.660120917018503
62.5,-57.5,0.453504995675758
-6.5,-62.5,0.38310288800858
104.5,3.5,2.32925266027451
89.5,-44.5,0.287165894405916
-24.5,-26.5,0.2915195946116
176.5,61.5,1.81640451774001
131.5,-57.5,0.617029902059585
106.5,-65.5,2.08802660927176
-175.5,61.5,1.74504774622619
126.5,31.5,1.70345650985837
-77.5,-68.5,1.13762263208628
139.5,-11.5,2.01565446332097
-87.5,-67.5,0.870026007760316
-163.5,-2.5,0.127555278595537
-34.5,46.5,0.556732062250376
-9.5,77.5,1.90112902782857
-157.5,50.5,0.12681374209933
93.5,1.5,1.21492391917855
-157.5,40.5,0.115081798867323
138.5,82.5,2.031005686149
-47.5,50.5,1.57483760267496
81.5,-24.5,0.202638650080189
91.5,7.5,0.74390578083694
101.5,76.5,2.44374061003327
-59.5,58.5,1.76523660775274
49.5,5.5,1.97232840582728
137.5,-10.5,1.69756065588444
-101.5,-14.5,0.260324828559533
-130.5,30.5,0.18919755530078
-0.5,63.5,2.09728581830859
153.5,40.5,0.109277527371887
82.5,-10.5,0.230834164540283
-93.5,15.5,1.95696926675737
16.5,32.5,2.22037662751973
-144.5,45.5,0.16896975284908
-132.5,82.5,1.25041231513023
179.5,-24.5,0.457535701571032
-56.5,-42.5,1.90373917575926
75.5,-29.5,0.233256811043248
40.5,-27.5,0.7824293570593
125.5,23.5,0.58311567408964
144.5,-7.5,2.2430180106312
-51.5,14.5,0.479046866530553
-49.5,-42.5,0.633364834357053
30.5,71.5,2.44137411937118
96.5,-0.5,1.38963083736599
130.5,37.5,1.88704975880682
-62.5,-46.5,1.81314686778933
-139.5,56.5,1.27114146016538
-19.5,-28.5,0.33001194242388
-150.5,-49.5,0.158139009727165
-85.5,-29.5,0.157167465658858
75.5,3.5,0.992177752777934
53.5,72.5,1.64401635993272
110.5,-39.5,0.78224012395367
138.5,25.5,0.438531104009599
-162.5,76.5,1.30856782197952
82.5,4.5,1.41451810486615
-101.5,-68.5,0.975498638581485
-173.5,-43.5,0.659888435620815
-66.5,-64.5,2.04553129151464
159.5,-29.5,0.988643732853234
121.5,13.5,2.39402544684708
-131.5,30.5,0.197523928363808
-117.5,-56.5,0.374265422578901
136.5,43.5,2.17930204235017
144.5,39.5,1.68099394068122
63.5,2.5,0.271021708613262
84.5,-25.5,0.224656658247113
-165.5,49.5,0.815077044535428
-19.5,80.5,2.07765051163733
-118.5,7.5,0.197354500414804
78.5,6.5,2.43816408328712
174.5,-49.5,1.18342507630587
-176.5,21.5,0.110839115222916
-81.5,-53.5,0.743804092053324
-56.5,55.5,2.28583090938628
71.5,-2.5,0.309041322907433
-174.5,-4.5,0.128707790281624
-146.5,-61.5,0.386648549465463
-168.5,-46.5,0.184747972525656
-14.5,8.5,1.79005158133805
-24.5,52.5,1.10498967114836
-103.5,81.5,1.80920283310115
-17.5,24.5,0.968030653893948
174.5,43.5,0.113461283035576
-116.5,69.5,2.53324583172798
116.5,81.5,1.52359099593014
68.5,-10.5,0.319656246574596
-59.5,72.5,1.8223556689918
-81.5,65.5,1.75655144266784
-137.5,31.5,0.139903771923855
117.5,-52.5,0.377714110072702
-36.5,-19.5,1.31927663460374
-136.5,2.5,0.138792063808069
7.5,-63.5,0.468401442049071
-144.5,25.5,0.132842018501833
165.5,35.5,0.120419419545215
-108.5,-55.5,0.382065074518323
44.5,-1.5,1.4737929450348
83.5,-27.5,0.239372413489036
-17.5,-68.5,1.02673878427595
164.5,-58.5,0.363855622708797
105.5,-64.5,1.8749296432361
138.5,-7.5,2.23071430809796
174.5,-16.5,0.414330803323537
-58.5,72.5,1.82140292599797
-8.5,38.5,2.16294499114156
-107.5,-42.5,0.281965709291399
55.5,69.5,2.44654784910381
118.5,-6.5,1.80935778189451
-169.5,55.5,1.70897925272584
94.5,-44.5,0.363352446584031
-130.5,28.5,0.168518410646357
-37.5,-21.5,1.62724137771875
138.5,-48.5,0.623661384452134
141.5,74.5,1.8487285124138
163.5,-58.5,0.412975408835337
-71.5,-57.5,0.496366585139185
